"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Steiermark";2020-03-29;1,21572878619172;1,13236812283956;1,30200802017937
"Steiermark";2020-03-30;1,16537621880198;1,08658806856611;1,2468828215823
"Steiermark";2020-03-31;1,12749061578542;1,05208054350023;1,20547373265844
"Steiermark";2020-04-01;1,0803639205047;1,00810582788827;1,15508750995065
"Steiermark";2020-04-02;1,03218018055822;0,962649015873691;1,10410143454571
"Steiermark";2020-04-03;1,01350052486957;0,945227685272466;1,08412019964978
"Steiermark";2020-04-04;1,02718114694416;0,958722811695813;1,09796678825638
"Steiermark";2020-04-05;0,991757613648849;0,924707379912258;1,06112130287286
"Steiermark";2020-04-06;0,935620966688485;0,870611332636316;1,00293813498058
"Steiermark";2020-04-07;0,936379484568119;0,87106611173703;1,00402044495535
"Steiermark";2020-04-08;0,86400641562282;0,800777973934588;0,929603196017527
"Steiermark";2020-04-09;0,843211922146284;0,779864784377495;0,908997420023899
"Steiermark";2020-04-10;0,839336558947104;0,774814838029083;0,90640192333305
"Steiermark";2020-04-11;0,83501134647064;0,769093577628744;0,903600694163658
"Steiermark";2020-04-12;0,818339599692527;0,75142786927715;0,888064366592257
"Steiermark";2020-04-13;0,796875731155957;0,729077450829346;0,867645099245812
"Steiermark";2020-04-14;0,776371814465059;0,707473250491671;0,84842586901096
"Steiermark";2020-04-15;0,785767838768458;0,71413278750718;0,860777587904536
"Steiermark";2020-04-16;0,764670314341481;0,691560752649866;0,841400523211423
"Steiermark";2020-04-17;0,732136403093444;0,658049841864893;0,810117935978566
"Steiermark";2020-04-18;0,755599482705805;0,677296913253876;0,838123387400672
"Steiermark";2020-04-19;0,741499391276994;0,660737475338124;0,826850510591751
"Steiermark";2020-04-20;0,714125645018537;0,6316250551992;0,80161668881973
"Steiermark";2020-04-21;0,688328778093433;0,603821800474767;0,778289782512984
"Steiermark";2020-04-22;0,708089862413503;0,618196896349374;0,803995858179117
"Steiermark";2020-04-23;0,713138495314904;0,618405901354584;0,814523419981323
"Steiermark";2020-04-24;0,7214514648527;0,621491790496963;0,828755872805581
"Steiermark";2020-04-25;0,751507119118727;0,644578979876184;0,866520494783168
"Steiermark";2020-04-26;0,789558486526382;0,675004433185029;0,912958857144088
"Steiermark";2020-04-27;0,809193722460671;0,688666860324143;0,93929664748394
"Steiermark";2020-04-28;0,785540719476126;0,662887211241784;0,918451570593976
"Steiermark";2020-04-29;0,758621094269213;0,634281474630737;0,893924603311584
"Steiermark";2020-04-30;0,772357945638814;0,642407379070655;0,914100700936963
"Steiermark";2020-05-01;0,806983261876313;0,669069322266463;0,957628488830347
"Steiermark";2020-05-02;0,830816967060725;0,685924613892914;0,989386141341601
"Steiermark";2020-05-03;0,815226911960406;0,667440998948836;0,977571675030276
"Steiermark";2020-05-04;0,840337846591552;0,685910986674392;1,0102088022188
"Steiermark";2020-05-05;0,777084916986667;0,624868039483705;0,945644637373476
"Steiermark";2020-05-06;0,799426681820077;0,640308000567474;0,975937340031861
"Steiermark";2020-05-07;0,816314547794342;0,650189980687792;1,00105362241639
"Steiermark";2020-05-08;0,735146374843883;0,573082664505192;0,917083719349199
"Steiermark";2020-05-09;0,847734514211812;0,66679697233064;1,05006301120732
"Steiermark";2020-05-10;0,787896919251795;0,608082208310709;0,990647902715276
"Steiermark";2020-05-11;0,801947844523914;0,614848813952168;1,01352046590889
"Steiermark";2020-05-12;0,802236531597644;0,609171832627083;1,02146995224159
"Steiermark";2020-05-13;0,739777787902772;0,549077333212791;0,958464958521731
"Steiermark";2020-05-14;0,7502312778053;0,55124172413216;0,979411828155324
"Steiermark";2020-05-15;0,816464865111043;0,59990767280959;1,06587844284803
"Steiermark";2020-05-16;0,901257285114687;0,664515975732314;1,1735127723321
"Steiermark";2020-05-17;0,913463743752955;0,668770267111589;1,19571491580374
"Steiermark";2020-05-18;0,948958769477313;0,694757087056171;1,24217754991014
"Steiermark";2020-05-19;0,869295513840317;0,623821469192118;1,15486220611569
"Steiermark";2020-05-20;0,875827277267929;0,625703847423091;1,16735260194255
"Steiermark";2020-05-21;0,798811150353629;0,556401234719361;1,08436541533433
"Steiermark";2020-05-22;0,506253478342928;0,313378882229503;0,744635654933326
"Steiermark";2020-05-23;0,563694859567595;0,348936002549596;0,829124754481856
"Steiermark";2020-05-24;0,657930235529957;0,407269185527862;0,967733226125953
"Steiermark";2020-05-25;0,730914875043762;0,44646179431176;1,08434341153586
"Steiermark";2020-05-26;0,829960264819772;0,50696129151389;1,23128147438509
"Steiermark";2020-05-27;0,865362761200576;0,521004911580826;1,29566486184632
"Steiermark";2020-05-28;0,827599289859118;0,482107084331295;1,26491237412662
"Steiermark";2020-05-29;0,827976927252519;0,473260353907201;1,28027065004798
"Steiermark";2020-05-30;0,828808149521147;0,463877629681842;1,29789262766276
"Steiermark";2020-05-31;NA;NA;NA
"Steiermark";2020-06-01;NA;NA;NA
"Steiermark";2020-06-02;NA;NA;NA
"Steiermark";2020-06-03;NA;NA;NA
"Steiermark";2020-06-04;NA;NA;NA
"Steiermark";2020-06-05;NA;NA;NA
"Steiermark";2020-06-06;NA;NA;NA
"Steiermark";2020-06-07;NA;NA;NA
"Steiermark";2020-06-08;NA;NA;NA
"Steiermark";2020-06-09;NA;NA;NA
"Steiermark";2020-06-10;NA;NA;NA
"Steiermark";2020-06-11;NA;NA;NA
"Steiermark";2020-06-12;NA;NA;NA
"Steiermark";2020-06-13;NA;NA;NA
"Steiermark";2020-06-14;NA;NA;NA
"Steiermark";2020-06-15;NA;NA;NA
"Steiermark";2020-06-16;NA;NA;NA
"Steiermark";2020-06-17;NA;NA;NA
"Steiermark";2020-06-18;NA;NA;NA
"Steiermark";2020-06-19;NA;NA;NA
"Steiermark";2020-06-20;NA;NA;NA
"Steiermark";2020-06-21;NA;NA;NA
"Steiermark";2020-06-22;NA;NA;NA
"Steiermark";2020-06-23;1,36994432699192;0,74896131151498;2,17531462677615
"Steiermark";2020-06-24;1,36162973899117;0,762093828580786;2,13227777847509
"Steiermark";2020-06-25;1,51417986460703;0,897398951472287;2,28966260836089
"Steiermark";2020-06-26;1,75713802767399;1,11387478049157;2,54466165175813
"Steiermark";2020-06-27;1,52629782159931;0,967541891543491;2,2103622337097
"Steiermark";2020-06-28;1,32350039973639;0,838985722247653;1,91667396656025
"Steiermark";2020-06-29;1,2445775890473;0,797424345169014;1,78966590441485
"Steiermark";2020-06-30;1,49754928239897;1,01751208108826;2,06888198514166
"Steiermark";2020-07-01;1,37135700378367;0,93177055021495;1,89454586481516
"Steiermark";2020-07-02;1,52235554625538;1,07730939053315;2,04314641352945
"Steiermark";2020-07-03;1,68610425972763;1,23888598982146;2,20117516335928
"Steiermark";2020-07-04;1,65009756023769;1,23603630456538;2,12305542661477
"Steiermark";2020-07-05;1,41146051801394;1,05728078434016;1,81601923694157
"Steiermark";2020-07-06;1,28608804141514;0,968857519120339;1,64755562817372
"Steiermark";2020-07-07;1,38492772241468;1,06885797776232;1,7413137557705
"Steiermark";2020-07-08;1,34758322095682;1,04850018210874;1,68362366544146
"Steiermark";2020-07-09;1,15953335362194;0,894903362421982;1,4579182337517
"Steiermark";2020-07-10;1,20053765438609;0,939346776280722;1,49328274383154
"Steiermark";2020-07-11;1,10874994204504;0,864324973638186;1,38314838442182
"Steiermark";2020-07-12;1,08073638413199;0,844064082382146;1,34621377932562
"Steiermark";2020-07-13;1,06712927894825;0,834962938807115;1,32734340473951
"Steiermark";2020-07-14;1,20693596107489;0,961317755934917;1,48007605539208
"Steiermark";2020-07-15;1,12474715174828;0,891854540372483;1,38424840919404
"Steiermark";2020-07-16;0,999280117714903;0,784649821940244;1,23946573890126
"Steiermark";2020-07-17;1,01964754162893;0,804689894346368;1,25966638834669
"Steiermark";2020-07-18;1,08142275899045;0,860087613000413;1,32771816628666
"Steiermark";2020-07-19;1,09718883910957;0,875160787904466;1,34393861257284
"Steiermark";2020-07-20;1,0626417613209;0,846388231274477;1,30312682455001
"Steiermark";2020-07-21;1,16684198339252;0,941792075021449;1,41564071102713
"Steiermark";2020-07-22;1,2545982531567;1,02404375715443;1,50821030342484
"Steiermark";2020-07-23;1,27223659939579;1,04562375866991;1,52074421181026
"Steiermark";2020-07-24;1,25447584265822;1,03659766182989;1,49282715705588
"Steiermark";2020-07-25;1,18015896073563;0,97602361470749;1,40339006771476
"Steiermark";2020-07-26;1,11222353945058;0,919839170361125;1,32260442895807
"Steiermark";2020-07-27;1,0481202495559;0,865330759954768;1,24816378394245
"Steiermark";2020-07-28;1,00542488305663;0,828612406504649;1,19908131166026
"Steiermark";2020-07-29;1,04094614262611;0,861618636225027;1,23697420205106
"Steiermark";2020-07-30;0,991487453429911;0,817125991857365;1,18245937233928
"Steiermark";2020-07-31;0,971825455502547;0,799465013071095;1,16076011752032
"Steiermark";2020-08-01;0,959485393649223;0,787837347004502;1,14779725653098
"Steiermark";2020-08-02;0,899164720322893;0,732384432308728;1,08279724776373
"Steiermark";2020-08-03;0,7824727701695;0,62587721568019;0,956289236167851
"Steiermark";2020-08-04;0,781293454412957;0,621385870301274;0,959234031280544
"Steiermark";2020-08-05;0,73308643523874;0,573594986513583;0,911845887948246
"Steiermark";2020-08-06;0,804931977195621;0,630938177865022;0,999792601185124
"Steiermark";2020-08-07;0,882642278805322;0,693064031420185;1,09479298636166
"Steiermark";2020-08-08;0,860603349895149;0,66829217549682;1,07686324725773
"Steiermark";2020-08-09;0,809032561754439;0,618845804667549;1,02431338642496
"Steiermark";2020-08-10;0,852800720738728;0,652324978245819;1,079728104282
"Steiermark";2020-08-11;0,931009614510087;0,715413350586848;1,17456766855773
"Steiermark";2020-08-12;1,17090897358556;0,922543093792929;1,44843210953524
"Steiermark";2020-08-13;1,22974354687519;0,975110151707995;1,51346953475956
"Steiermark";2020-08-14;1,35283456613966;1,09057559770675;1,64292692472882
"Steiermark";2020-08-15;1,36557048069079;1,11108264643445;1,64590773120432
"Steiermark";2020-08-16;1,3720414765655;1,12765122969954;1,64004410409315
"Steiermark";2020-08-17;1,34935541580939;1,11782908089943;1,60234849749938
"Steiermark";2020-08-18;1,47658829878834;1,24449830613302;1,72822864114743
"Steiermark";2020-08-19;1,40226646907647;1,18752687059031;1,63458920529663
"Steiermark";2020-08-20;1,37259755397709;1,17114945532708;1,58979707169936
"Steiermark";2020-08-21;1,34451525942014;1,15475893410978;1,54849447907082
"Steiermark";2020-08-22;1,35323279311261;1,17129733440169;1,54811019272513
"Steiermark";2020-08-23;1,2843039829765;1,11490064665587;1,4655132123967
"Steiermark";2020-08-24;1,18618214384455;1,03008626274148;1,35312928094116
"Steiermark";2020-08-25;1,1857658071459;1,03457498935161;1,34711712804375
"Steiermark";2020-08-26;1,27178799986334;1,11901062878967;1,43419921744931
"Steiermark";2020-08-27;1,22540520852741;1,07987973343219;1,37999568139699
"Steiermark";2020-08-28;1,22440309074304;1,0834549349717;1,37384495464984
"Steiermark";2020-08-29;1,1629902323135;1,02981892618704;1,30414155504946
"Steiermark";2020-08-30;1,09011820037181;0,964628358769129;1,2231702132048
"Steiermark";2020-08-31;1,04206572644314;0,921679296321528;1,16973432195142
"Steiermark";2020-09-01;1,00503718604443;0,888089019405339;1,12911394626024
"Steiermark";2020-09-02;1,11624493044472;0,993293416790466;1,24626667908109
"Steiermark";2020-09-03;1,11714288219066;0,99507901879846;1,24616631543474
"Steiermark";2020-09-04;1,08200795212967;0,963593832774844;1,20718499916275
"Steiermark";2020-09-05;1,06226561479827;0,946566792525008;1,18453889013633
"Steiermark";2020-09-06;1,03932914107039;0,926128491533258;1,15896228786776
"Steiermark";2020-09-07;0,950091269740134;0,842795219679375;1,06372290876202
"Steiermark";2020-09-08;0,933209346705567;0,826908250542535;1,04584495112781
"Steiermark";2020-09-09;0,997797994503944;0,886990020736362;1,1150334233836
"Steiermark";2020-09-10;1,08550796177387;0,969109639580339;1,20841202991726
"Steiermark";2020-09-11;1,18386762248554;1,06256758671499;1,31162916328674
"Steiermark";2020-09-12;1,24118609295264;1,11888543658762;1,36973870700199
"Steiermark";2020-09-13;1,17158769838203;1,05599512927162;1,29309738627141
"Steiermark";2020-09-14;1,21093006081746;1,09653919584265;1,33091475340472
"Steiermark";2020-09-15;1,14669844067504;1,03837523462173;1,2603187597559
"Steiermark";2020-09-16;1,17162648881397;1,06469597595181;1,28360031072818
"Steiermark";2020-09-17;1,19054510410272;1,08511177537027;1,30079661627441
"Steiermark";2020-09-18;1,17464388343244;1,07241617211865;1,28145882094269
"Steiermark";2020-09-19;1,23245557070032;1,13022017680854;1,33905420546895
"Steiermark";2020-09-20;1,2569430787176;1,15646222277213;1,36154999667974
"Steiermark";2020-09-21;1,19623084706669;1,10132530781165;1,29500285206926
"Steiermark";2020-09-22;1,11659829015461;1,02771297020902;1,2091174885212
"Steiermark";2020-09-23;1,05872036605531;0,974157284395247;1,14675280858941
"Steiermark";2020-09-24;0,965247473132512;0,885685255060043;1,04818281158734
"Steiermark";2020-09-25;1,01542326940928;0,934042241923713;1,10015496097101
"Steiermark";2020-09-26;1,01825627868274;0,936717712310313;1,10314901464461
"Steiermark";2020-09-27;1,01582070550494;0,934477171708664;1,1005103860327
"Steiermark";2020-09-28;0,98686826530487;0,90688388108255;1,07018454010505
"Steiermark";2020-09-29;0,933405122610784;0,85569198691944;1,01444766552792
"Steiermark";2020-09-30;0,94989875846812;0,871102186779844;1,03205824009843
"Steiermark";2020-10-01;0,969091434854111;0,888849379291993;1,05275157170021
"Steiermark";2020-10-02;0,93869461887092;0,859211884741094;1,02164309441091
"Steiermark";2020-10-03;0,926519048277387;0,846998893587171;1,00955595128836
"Steiermark";2020-10-04;0,978709203902982;0,896152408297635;1,06485152482598
"Steiermark";2020-10-05;0,993974331855384;0,910129880996331;1,081460232205
"Steiermark";2020-10-06;1,02812863679217;0,942529042014173;1,11739551261401
"Steiermark";2020-10-07;1,13686201883662;1,04681698906828;1,23056912499016
"Steiermark";2020-10-08;1,12912305182906;1,04028088661985;1,22155354967639
"Steiermark";2020-10-09;1,18458346018792;1,09505271654126;1,27758207695885
"Steiermark";2020-10-10;1,20421152048238;1,11583539106996;1,29590774611429
"Steiermark";2020-10-11;1,13789868110224;1,05420975473277;1,22473863300423
"Steiermark";2020-10-12;1,22101271351123;1,13628151395685;1,30874749162112
"Steiermark";2020-10-13;1,24782305955954;1,16426578770184;1,33423486428465
"Steiermark";2020-10-14;1,23266583191139;1,15210654522802;1,31590885776706
"Steiermark";2020-10-15;1,26642440853393;1,18732658657481;1,34803671092657
"Steiermark";2020-10-16;1,2881348813299;1,21099045106959;1,36762767787025
"Steiermark";2020-10-17;1,27088317148085;1,19701254761476;1,34693430678443
"Steiermark";2020-10-18;1,31749499758124;1,2450025776481;1,3920097781826
"Steiermark";2020-10-19;1,30654034866826;1,23712909501828;1,3778194156976
"Steiermark";2020-10-20;1,27265955855808;1,20690626403148;1,34013231301326
"Steiermark";2020-10-21;1,33907734584415;1,27417984685337;1,40556413543086
"Steiermark";2020-10-22;1,43367964251319;1,3691897619369;1,49963273566993
"Steiermark";2020-10-23;1,4604004328668;1,39843974098183;1,52368537075271
"Steiermark";2020-10-24;1,50450077053155;1,44505218533493;1,56513090617969
"Steiermark";2020-10-25;1,39900861103214;1,34510453505217;1,45395684585837
"Steiermark";2020-10-26;1,36163400526427;1,3114389662895;1,41275851611816
"Steiermark";2020-10-27;1,35120652710954;1,3036817686685;1,39957020332967
"Steiermark";2020-10-28;1,38787698729866;1,34192779378165;1,43458887553409
"Steiermark";2020-10-29;1,4629899450111;1,41803310098157;1,50863857653727
"Steiermark";2020-10-30;1,50156852565899;1,45843482816258;1,5453220500281
"Steiermark";2020-10-31;1,46273404082251;1,42267793415638;1,50333850020298
"Steiermark";2020-11-01;1,37229230940947;1,33580781199613;1,40926151809231
"Steiermark";2020-11-02;1,29349325501715;1,2599621697176;1,32745854918745
"Steiermark";2020-11-03;1,30666542050996;1,27445393175341;1,33927332109966
"Steiermark";2020-11-04;1,29234081691409;1,26159279090802;1,32345389847639
"Steiermark";2020-11-05;1,3302709118586;1,30029317508638;1,36058553576819
"Steiermark";2020-11-06;1,33160875512238;1,30283815785516;1,36068919786514
"Steiermark";2020-11-07;1,30257457066596;1,27533472602053;1,33009825912362
"Steiermark";2020-11-08;1,24764662609839;1,22209784586178;1,27345603774219
"Steiermark";2020-11-09;1,20575702787713;1,18157280170754;1,23018285075255
"Steiermark";2020-11-10;1,17281905058325;1,14971826602678;1,19614641971211
"Steiermark";2020-11-11;1,15154362354154;1,12926192990495;1,17403997575156
"Steiermark";2020-11-12;1,12325710888493;1,10175624117974;1,1449628661245
"Steiermark";2020-11-13;1,11440533728258;1,09340924877386;1,13559833003771
"Steiermark";2020-11-14;1,08711004743663;1,066729193929;1,10768108429122
"Steiermark";2020-11-15;1,0560316636233;1,03623800758396;1,07600998076416
"Steiermark";2020-11-16;1,00261908238853;0,983544948811312;1,02187385646747
"Steiermark";2020-11-17;1,01724850107202;0,998136063079027;1,0365396763775
"Steiermark";2020-11-18;0,967493912326057;0,948898700106924;0,986267058196997
"Steiermark";2020-11-19;0,960491945588047;0,94194690129994;0,979215262727659
"Steiermark";2020-11-20;0,979692560592678;0,960879243365764;0,998685740626924
"Steiermark";2020-11-21;0,97058831729486;0,951777582707492;0,989580568133144
"Steiermark";2020-11-22;0,937193038911813;0,918635136326592;0,955933945014851
